dataset,model,mu_log_beta,mu_hlogit_lambda,mu_kappa,tau_log_beta,tau_hlogit_lambda,tau_kappa,participant,beta,lambda,kappa,recorded_baseline_temperature,absolute_adapting_temperature,trial,absolute_target_temperature,choice_accuracy,active_interval
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,21,38.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,22,40,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,23,39.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,24,39.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,25,39.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,26,38.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,27,38.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,28,38,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,29,38,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,1,0.462391847018833,0.00731926259539384,-2.27266170823702,32,34,30,37.8,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,1,32.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,2,32.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,3,33.6,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,4,34.8,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,5,35.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,6,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,7,35.6,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,8,36.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,9,36.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,10,36.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,11,36.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,12,35.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,13,36.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,14,36.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,15,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,16,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,17,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,18,36.8,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,19,37.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,20,37.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,21,37.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,22,37.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,23,36,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,24,35.4,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,25,36.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,26,36.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,27,36.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,28,36.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,29,36.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,30,30,36.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,1,33.6,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,2,35,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,3,36.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,4,36,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,5,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,6,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,7,36.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,8,36.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,9,36.4,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,10,35.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,11,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,12,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,13,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,14,35.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,15,35.4,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,16,34.8,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,17,35.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,18,35.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,19,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,20,35.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,21,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,22,35.6,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,23,35.8,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,24,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,25,36.8,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,26,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,27,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,28,35.4,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,29,36.6,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,31,30,36.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,1,34.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,2,34.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,3,35.6,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,4,35.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,5,36.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,6,37.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,7,37.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,8,37,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,9,36.8,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,10,36.8,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,11,36.6,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,12,37.4,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,13,38,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,14,38,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,15,37.8,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,16,37.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,17,37.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,18,37.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,19,37.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,20,37,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,21,36.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,22,36,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,23,36,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,24,37.2,1,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,25,37.2,0,1
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,26,38.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,27,38.2,1,2
1,r,-0.732230173382963,-3.60690210825834,-0.170107086325031,0.0688516051779771,1.36303576793996,1.56968177056788,2,0.423492017874665,0.00895806131174552,-1.83874488289193,32,32,28,38.2,1,2
